source,target,transaction_type,amount,tokenSymbol,contractAddress,hash,timeStamp,label
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,1452.255748991,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x9ac7d8fbe624abd2f5b2faed55de2c7de30a753cf7887f68cb5529f549887444,1631380992,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,6407.1619788876,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xeccdd03041de0ef79f740b7c20917a7861adec2ed1f84c6888965a30d7736f2a,1631382569,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x828a2d99bb1a31ca0eba80f3e01db8dae652a1e3,erc20,2.5753469196760603,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbf60da6b21790867f272161dcdaf13768c33c32d343cdacf81f443d6bbffdeff,1631382569,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,873.6087837791,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xcf1f5525a399b78eb51e0966a22ea3647f3a51be1594732f5ec81844b8503be5,1631386049,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x0344ae72942abf4b7a17a40cf1b67c0106d4832c,erc20,304.3895064777,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x8f6116cf67012ed0daa7e9d3f7ae4f4e2d584ee7793ea765b588c2ea15d92d5a,1631386947,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,1518.12967244,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x08d55771374ff4a94d5b13bbc064a02227c3efd5d1ec6fe086f48172edecf49a,1631386947,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xed8b9a58e92a53f63d07195a85c0fffe0e4cd0cc,erc20,767.4170040022,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xbd730b83b64ab538ca6b2257664df75d86e61707c7f944d600456ec6c215c7c3,1631390031,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x74de5d4fcbf63e00296fd95d33236b9794016631,erc20,1154.2876711962,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x79f07c68bf86946382e09be475173b88af0ac783d9b467d0e7686798b9284229,1631390508,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x74de5d4fcbf63e00296fd95d33236b9794016631,erc20,311.8623023729,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x814683f51b7e1c0400929eb069035420ef2bb64b289a636843179c24839163d4,1631391319,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xadf204aa4d49a51f6da8ca991cc6fb7c9091f9ee,erc20,1413.7186147296,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x22e58b51fa59e8b112db30a1a7a19c0fd8679e586b1973974aac8b5159c4cf14,1631392569,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,837.3627725882,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xe3bc451f4b710a2c849a5faf0caaca83683acfadb1f26ab16795b1f5f6d94973,1631393411,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,1018.070160598,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x9cd9f89022ded412147919af8bc6e01f4865c05ed184804195e8c50a90e5dada,1631393648,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,1320.2211439583,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xce78eea358523ccf94019b9feb36a4f299cb2808fac8d9a4e4be7c47def0ce6b,1631394137,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x5aa3393e361c2eb342408559309b3e873cd876d6,erc20,0.6490053711285788,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x116f268acb972104c33a56579801fb3d62b36861486aca2a4f9c15fbecbb88ca,1631395990,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,319.6407546847,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xe833e51a6b555cb5ee6aa53127e4ca8464fdb1aba16deedf298e415cee814cee,1631396021,candidate_layering
