source,target,transaction_type,amount,hash,timeStamp,label,tokenSymbol,contractAddress,source_layer,source_clean,target_clean,is_service_provider,service_matched_side,service_provider_name,service_provider_category,service_provider_source,service_provider_note
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.015,0x161200c9a54050c4ed849cab7f744c5e775412d439756d01028ea3dfcf844fba,1629847421,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.015,0xe9fb71e22205835bee717f6feac7d5f0d6ed167a46bbe178adf35d2a26085251,1629847613,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.015,0x16dc444496b7c067b758d0875ea19b1c2a2c71be94d2db28f3b12e695d904f04,1629847785,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.015,0xc9e9297bad0ef07978d39101218e821e23543ccb54b87069bcc2bd7e69d7ae27,1629847900,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.015,0xe6faa1d87804c9bb0ed1070e307114d44276cc12d7b45ab937abe405de37d9cb,1629848047,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.015,0x1818035475df9dfd409fe370818905d63b560de09fd71ffe5af14a9e26314e0e,1629848438,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.015,0x7fbea7e04be65d77de137467a3bf4978ff22a3a12a1fadf6a6ac4a5136445fb0,1629848615,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.015,0xcf6cd150869f4491c5c60505cefafd83eb7456ec92adf9ddcaffd8cfb2f12661,1629848788,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.015,0x6a1e8f760283c0c1866f1a8c30b102c77071bd9e92e17dcd083f201751fd2f66,1629849350,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xe2c435798da5f1e91c9c79156f39e42516689638,normal_eth,0.15,0x5b71e7b9c96de17095b90c16eed634b28e25c02828351d550e746c7ca33f67ed,1629986407,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xe2c435798da5f1e91c9c79156f39e42516689638,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.05,0xe3cea1ad47eebb6a40d0c289926b0e767d9abc7ece11670f14e7a0b29b087234,1630026727,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xffa35ea03f2e1a85ef50df9f99819cc30b42c5ad,normal_eth,0.14,0x0e18aa8691d57b4815b93464a54d420e9527485b4b518691e6764643d25e3962,1630088767,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xffa35ea03f2e1a85ef50df9f99819cc30b42c5ad,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xb145cdf80a0fe216598027420af48ad71e4425bf,normal_eth,0.14,0xabd819b842c37472f0fbd3871598e1bcb61fd8d2cb3f64f4a66a141d7fa2303c,1630097167,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xb145cdf80a0fe216598027420af48ad71e4425bf,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.02,0xcee606f4f6be68dc0a7d3f0f06244a25210a7c3f7f727aa819dae4e9743f9575,1630100337,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.02,0xa77b9b3bd38d0eb8ee3dca074aa79d5c722f82c05fbbc7ab813863d1c5fd5e36,1630100687,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.02,0x84a8359087289beba1610f58bfc681cb7c9d88e5528f6344c06aa8fe56925274,1630101443,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.02,0x89eb7b7b01b42ff10cc930971ded80e2056f4699b38f9e079e63718117e5ba40,1630101497,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x21850dcfe24874382b12d05c5b189f5a2acf0e5b,normal_eth,0.116,0xb18a8a3b473c2f8c6205498905a41e98ad97e4b10ffbf21747ff21bec832c45c,1630107571,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x21850dcfe24874382b12d05c5b189f5a2acf0e5b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x21850dcfe24874382b12d05c5b189f5a2acf0e5b,normal_eth,0.58,0x58141f2f76d7810566f4849edb522d67c2dce3145f82ae38e71dccb7c5b3101e,1630107987,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x21850dcfe24874382b12d05c5b189f5a2acf0e5b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xfc6014bc174483ed14ea9567cb0a14bf3ad9e13d,normal_eth,2.885,0xa31a8c9f6857d97cc21e3746cfd7092ea94cf59eef72eb51484bd7b9831d0bdc,1630118026,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xfc6014bc174483ed14ea9567cb0a14bf3ad9e13d,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xf7c2df4db0ab7a1d4fc524a910b6a18eb108a960,normal_eth,0.1,0x1e57f2b4d78dc7b78496cb79193301ae3ab03393fa2f618eb4148798557a003b,1630125331,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xf7c2df4db0ab7a1d4fc524a910b6a18eb108a960,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x96e3dba18ecd14fe900611282116f3bf9fbb7327,normal_eth,0.35603,0x60988e45db5f85e52ed3c4d52473ef0508aa69eb450cb4f4b181655d6a54e826,1630179383,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x96e3dba18ecd14fe900611282116f3bf9fbb7327,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xce96060ec6665d6a9f51b7084d1f2564dab21da9,normal_eth,0.27,0x5a2d3195607a699515d6934e8a28105bc2076b7593578947b41512b100f4c203,1630261297,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xce96060ec6665d6a9f51b7084d1f2564dab21da9,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x96876538c3e3cd79f39d8e151ad44e32273d4660,normal_eth,0.66,0x6ff9f759091609b964895ce7ad41e398fb2778233a72742077e0e5e6d8fc1c11,1630270869,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x96876538c3e3cd79f39d8e151ad44e32273d4660,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x96876538c3e3cd79f39d8e151ad44e32273d4660,normal_eth,0.132,0x83faf32ece4fb76b1851fbd86ffdf4399e89973976f3f9d06c602c86e334ce5c,1630271046,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x96876538c3e3cd79f39d8e151ad44e32273d4660,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x96876538c3e3cd79f39d8e151ad44e32273d4660,normal_eth,0.066,0xe1442a5d4fff1dc448f3a382d50b852c83c42eb494b991ec7c22b6cbec4e252c,1630271194,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x96876538c3e3cd79f39d8e151ad44e32273d4660,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x58ad99d0d7b0a4c4fe1daed9da13cd14c7f272b1,normal_eth,0.04636,0xad384c1ac463f308d0f7c48097105003dc4e943e12d08616b8ac5e13c8b8de0c,1630323186,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x58ad99d0d7b0a4c4fe1daed9da13cd14c7f272b1,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xfcf5b7d05bae6a12b02dfb297ef8eb97eddc8f52,normal_eth,0.07497,0x2c9d21709323d237f783cc87ced29db9155261fb1a36294f62eaedb70ab1d3ba,1630350284,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xfcf5b7d05bae6a12b02dfb297ef8eb97eddc8f52,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.097,0x66dd2df7573050a8f0f75bbd5e5048c764dc8623720bea1ed40fe93821887d11,1630458595,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.099,0x9fa5476b30540774acfd89de0774a6b069884fcc94b0bc226fc0a23c8bb9cd66,1630458875,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.9,0x126c3dbb8135181451988d6e0460cbe9a4604634c283a55c480a6a4f2a0439e7,1630548252,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x0fe7f93b1064aca86b0090b1ef45053dc5009840,normal_eth,1.403,0x4af4101ce15d0a03411df152ab292dffde7f3e2264933564ecb9ade5bb27ebf7,1630555520,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x0fe7f93b1064aca86b0090b1ef45053dc5009840,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x0fe7f93b1064aca86b0090b1ef45053dc5009840,normal_eth,0.1905,0x42a00bf801c800a293b648cef62cd90b67a77fa71e33d1aa00efecb8eafc2b47,1630556591,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x0fe7f93b1064aca86b0090b1ef45053dc5009840,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xcc56775606730c96ea245d9cf3890247f1c57fb1,normal_eth,0.065,0x46e3a745caf50ce73897ed7829cc0e7dbd2f2936999b5e527dae923496525af6,1630610708,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xcc56775606730c96ea245d9cf3890247f1c57fb1,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xcc56775606730c96ea245d9cf3890247f1c57fb1,normal_eth,0.065,0xec1e34bd2acf62f27341a0fd968c84e9448c2bef34ebc567ca93ab5552283d31,1630610846,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xcc56775606730c96ea245d9cf3890247f1c57fb1,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xcc56775606730c96ea245d9cf3890247f1c57fb1,normal_eth,0.065,0x8fa0d45232120ccacd77e843b789dcfb2e76098dad7c349b4be37189b674ed13,1630610899,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xcc56775606730c96ea245d9cf3890247f1c57fb1,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xcc56775606730c96ea245d9cf3890247f1c57fb1,normal_eth,0.065,0x4392811e6e614de2c6d627d107729d24dff33d3545ce8b651aaa9ff421c92b11,1630610992,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xcc56775606730c96ea245d9cf3890247f1c57fb1,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xcc56775606730c96ea245d9cf3890247f1c57fb1,normal_eth,0.065,0x4fc23c245167c4a3e00cc488579d692b5a6144b6c8392b605a1bcbc266d34b49,1630611197,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xcc56775606730c96ea245d9cf3890247f1c57fb1,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.42,0x3fc85550b1ff3ed2e24403c953c6a788f42f751c657d1de5d78d92deba97af51,1630623084,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.05,0x38b836193493ea89df09fcf0c0377f3ce920d09417042b186ea4177decdada5a,1630625031,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xfc6014bc174483ed14ea9567cb0a14bf3ad9e13d,normal_eth,0.35,0x9d3d155b0b25610721ec3deb5885d18e026701e6d86dcaeedd50ee197e7371cf,1630682670,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xfc6014bc174483ed14ea9567cb0a14bf3ad9e13d,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xb7e17b0a6f56165b722b4ac8bba8f2c672c7b73b,normal_eth,0.165,0x8776d38610b31ea41b758b452087cca687fad8ffe01a88b71b9f97c315601762,1630691995,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xb7e17b0a6f56165b722b4ac8bba8f2c672c7b73b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x0fe7f93b1064aca86b0090b1ef45053dc5009840,normal_eth,3.521311652403748,0x12e191e032f851ba69a50c0c6651575374ecc88c3bed13bd7308386fa564ba9f,1630692590,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x0fe7f93b1064aca86b0090b1ef45053dc5009840,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x4b7c24b428e8b32c560e73510d5ae317bf8fab7cbb177c845344e7fd7cc4f836,1630717267,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x443077c5b474ab4454cebc4a38d074f4dc522e5f3d56748ee9c97e913a8ff1b2,1630717571,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0xddddc5de26487f7527282ccd399d2fc6db0b566f6b62d2e029af360b769e3f90,1630717787,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x0fe7f93b1064aca86b0090b1ef45053dc5009840,normal_eth,0.6190304621255669,0x902d27a05732fc48781e5f0276692258b661ebc093979b4d853ac6df61b57315,1630720178,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x0fe7f93b1064aca86b0090b1ef45053dc5009840,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x0fe7f93b1064aca86b0090b1ef45053dc5009840,normal_eth,0.99,0x954b6e11bfa2635eca80bd9c681541212982143ffc49d0d87bff0a7f5b683534,1630725261,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x0fe7f93b1064aca86b0090b1ef45053dc5009840,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x8ccdca129a41da0728e43191569802b71de636b49c62d73c077fa799e6b93f63,1630806649,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x8f2f2911f7c24ddaf982454b32d610913ef1055831d8ebba8b8ff9375933fb58,1630806677,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x56caed90bc1acb034769e92b121f75be7b21a9e0762a356bdaba7f55522a9dcb,1630806702,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x6ef64942f61dbedc2f3dd3fcf791670b2df47ca4c50a2b4d71688779fcbf6b83,1630806806,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x9bb75f4fafb459f04504f715644104278b65c7d061b02932973c819149a76811,1630806954,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0xd311bd9e157b2a8b7a79057842d70ee8dc1a0c584838ef39e4fe88ba3cbe231a,1630807002,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x987958eb58fac388942fba1e532e56252f29e284aab617a12ba86493168363ec,1630807113,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x4178bf9708b2965330989f52ef3d362afae19b489f2222ae8fa0a470affdd775,1630807320,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x1355946e29fb2dd6b867247c143d122e2d944ff84e8bf460dd1be7bfb1ed199f,1630807385,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x1f267f7c86b9a731b9c0e9d570754a596a2bad0c09305303712a2340d506ec86,1630807564,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x9c00223d44b1f208975831295dbf414daf49db1ff98144cbd5a726257a13dae3,1630807719,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x0fe7f93b1064aca86b0090b1ef45053dc5009840,normal_eth,2.003,0x3f547457530071dae5cd7902fdf097646e6c092271ac7474ac4000ecaa493fa8,1630810805,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x0fe7f93b1064aca86b0090b1ef45053dc5009840,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0xc53d44a9b879c2c5a0bf730e69862e460f90e944a7e9e1cb06ea0d76b44bc03c,1630857312,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x3f93b31dfe85ea0091cd6163f2db8afdfdcca9f4161c9e16280878d93b00efea,1630857385,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0xd07dbc7144876ff947b8e95f924185999006a2ca9d2ccd9024c84854445d13f9,1630857415,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x79cceb000f1231a25f9e8e4dcb454d41817664b2867faadd7ac0de49add16489,1630857703,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x0961f926e6f5d0b77fbe7553acd2133b1dc54baad3eee48d6dac513c1f5fa6cc,1630857726,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,normal_eth,0.1,0x252bcd655855623f0b24119cc687fd0feaf62a3a3a7c183b2cfa38bca62f503f,1630858021,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xc6735852e181a55f736e9db62831dc63ef8c449a,normal_eth,0.36,0x33598e6a1b571aea1ece3763cbff8e492ba2764ab2e786ffad33851dfd4c37af,1630861327,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xc6735852e181a55f736e9db62831dc63ef8c449a,False,none,,,,
0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xc6735852e181a55f736e9db62831dc63ef8c449a,normal_eth,0.27,0x4268717e1dc1d9351f666a0c8976d6ca332fc0f1dc013e6a47ddcf786ab63fa6,1630861385,candidate_layering,,,1,0x551a4fe9388ff34a4f9b289e092ea3ed3d201b3e,0xc6735852e181a55f736e9db62831dc63ef8c449a,False,none,,,,
