source,target,transaction_type,amount,tokenSymbol,contractAddress,hash,timeStamp,label,source_layer
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0xadfb0f4f142b06ff17664f12ec751d1af993b7525fca4e73e8c5ae605721e337,1645614159,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0x1c9725c19e550e128484a44977b9deeaf3fdcf2d146ca0f97ca91995dc4b5ae4,1645614168,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0x7052384fb263b0b9b38479e89bf562a13dfff01efe4e7a66465d806c6c01cbd5,1645614191,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x69106d51924b3622efd19f3d39fdc7aba0a3b2e925d43818568e111a3dd29c1b,1645614223,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xfc4afb02df33ab903d368cbb47c661bfabeb2b767f26ba7a494f2b0df101246f,1645614327,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xcdcf3790a21b6003679c0fae51dec5c2fb98f62c101d3a5318ed67e40d8b2c33,1645614327,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xc62d898ffb4bc3c6c3e0ca9f4d437ef559c8b9f5a6381cb19ef3a9c8d9bbd844,1645614431,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x0efbe78a19df45a6646fa727317702f1f7fff3472b9133c01bc6f8fe54c2b271,1645614473,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x28dd3132e74e240b0130513eadfcda39ec4649e171f86dd27dd045890d72aa97,1645614620,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x55af9660696a96c60271598cd8e4ac7e8cc4bc4db3679279c569ca0eb5606e7c,1645614873,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x4dfd15c6fcb9652881ddcaf4115b3598db12b8cbe9a0f0956875407eab4fbe3b,1645614988,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xa4fed1a7a64c2295b670fe8b52be997ffe4ce8a287ebb86ae62fc1b10a7ffdc7,1645615650,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xd5a5163ef46eaffa3c878d09bb082e3a407dfcae2ed837f377493bfcca0fffcf,1645616650,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x60c3f9d0fca33da39a22b2dbd3a481263350e38ada5635998cd9e3a2d61b189e,1645616673,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xb9a5fa5288cb70236392cd466dcb83612a2ddc8298cfa6ab420017150253115e,1645616706,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xd550e8a7eb49d8202fa79f288652b3597e90768de56a7cd1e05b1fd4cd742e0d,1645616743,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xcc58471423a228674e2a4acab197f7bf6906a8c1f261b30cf4b4b73a2b976a28,1645616828,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xa09a84b4479dabeab6edf0cd455c8a97f2e367e5c09254bf3b0ac82948e0cdb4,1645616828,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x171fc1d3bebee5d49ecfcf64a2f33521186e2527969baa04bb362c9bfdc4c67c,1645617181,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x63c69e32d18fefdc05af12076cc8018d96894563f764369c4a39d2b4bbe3ecca,1645617181,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xb746de41e48ae6dc37bb45d9d192e5c94b5fdaa45df3b20fab685b3d5ac81de3,1645617181,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xf48546b30d320201e3c7e2995dc4c2329e9d6d1a9c340206a9f00893836447da,1645617211,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x6cd003da9c4363c5c31af06118afa01363316a19d1032b55810c009de0e09c8a,1645617211,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xe461422ed9f082fbf9ba2ee73450d922f2e5aa6ee6456f6819e4f05c19b2b7c1,1645617616,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0x9d02d678c4aae19e0024c5d2d61c47e6f15c4580a57cd28df1a7df636968b7df,1645617815,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0xa8331c58a3c428d8200a1bb719711665063a2bdf02eeb5bf49100da1d2eb0fd2,1645617983,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0xa7354e3d8874fafdc79c0add6ac051c84e89c4be1120f5461d08ace624abd419,1645617983,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x7a94fcf623f81707b78a0b7a72b438f256077b8b9b1b08c27a9b2f03636e73a2,1645618293,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xcc0e6393e6612116516ece499cd01ba7f9f36ad2c0571023fc5232e3e38ef8a8,1645618332,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x6a45255f1e2aea041a72cbde4ba24eba4f0e891bfaf2c2e82c4258e3e92d7621,1645618380,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xa5146ee8cc982bf56f8cc9890d1984bea5df2b1eaae9514cdfeb91641065ec8e,1645618477,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x9f1b8e36f1fa7dd4982aba602eb0cadbad75722a25974d344958404debfe390c,1645618534,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xd1eeddc22388714871fda4a44759487aabfb89cbccd174db55768e0ce41f83d8,1645618567,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x5bc85756cc8546d767fbef80173dc2481c2b3a1c8a1972265f681231ec98c1e3,1645618567,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x9a2dcd9538c10dc12adb1b7a63b454e3a1b0812f4c42bb66b1105aaa15caefd5,1645618567,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0x43df09a5f622b224ead35cd76ed61de0dda89474dd243cb0283bc264ff81986e,1645619412,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0x2bd4e500bbebfab4375cc1833479a3f2ec5b45d0eea849389364ee5829a7d2a6,1645619427,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0x5a29a21cbb67ce2ca66e6a535d785668a6b13a03cac04c6a43dd6556ae2deb4d,1645619437,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0xab48e8f458da2db4731439f7ece1276dee549452d388019ee892da68a8711a24,1645619463,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xa8f3a87d28a47f041672c5e3bc6f1bd3e195d777543a7a0b966b48d67aff8bc1,1645619803,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x1c359c3c810c15a8003b09b285ddc9defc31d38a25116c08851c55ade90638c0,1645621677,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xce3ad602a5d016204ea6004f0311429f12397e3a79fd4fbc0922e83e295619b0,1645622279,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x8d27c397509ab6c5d0d9fa04eac38b6af4ca1f822144dc1db8f589c5081c1edf,1645622515,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x12d66f87a04a9e220743712ce6d9bb1b5616b8fc,internal_eth,0.1,,,0xc812f3ab890ae27e9e49fa7f1dc6da32383198e371fff9286595512b9ad8fc18,1645622630,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x12d66f87a04a9e220743712ce6d9bb1b5616b8fc,internal_eth,0.1,,,0xee89a29fbd144d66cc2ee085cf4a10d4df5a8c8e867576f707a7842cbd73a96b,1645622730,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x8d63cb1afc50e2997d8827595eea825718dffba38cdd5dbb55f28b1f39ea26aa,1645623345,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xdc28b1b7f6b6fb72b567607b4a524232f76836a2bc21f354cc4f26e3935a7731,1645623411,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x12d66f87a04a9e220743712ce6d9bb1b5616b8fc,internal_eth,0.1,,,0x5ceed720a7987d7c5066d173e8c3d722bcf400edb37286eb869359e8745b035e,1645623608,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x3a81d12d5e88199cc13aed01cadd1e1a7bfacec506cac6a7d34e7cfc3ca10b7d,1645623975,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x0c749d146b4ce6fa4f797d73fbbc11b494dabff05f23d6f40b3f49ca00d8164d,1645623975,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x8b96ba4f9ed7152702d9cd9c9cdde8e6fe091eea0d10797569eca33259e9201b,1645624430,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0x0df50f789d2da0d6c6fa8c21af28ccc0db6542aaa76ca92c322e4780031c708d,1645624430,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0x1f458d9a6bcc37f27c033d9994066f3048f180b03a63c060d4fdeb5e35ff4b98,1645624558,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x1f91ccbc92abde2f0c577ef270734f8b229af6aee22ac6c6a6519158d703e0aa,1645624631,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0xb5ffc9cd02ca36d11edc8ec06193473ffc23ddd30a3903ab1aa9323260bc99f5,1645624681,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xd3b9846972bc61407d7eaf69d8fd8329ee2e997474e26d4ba369f741bc6d4003,1645624681,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x09a4447a3c8eb8d180bf074520e15bfa2f39c8d4bf7af7bc03163801d71be6fb,1645624728,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x12d66f87a04a9e220743712ce6d9bb1b5616b8fc,internal_eth,0.1,,,0x1233f6c425715616c4f69fc2199a3446b7ddd18c659214f51b9c6e4a7ad16ecf,1645624844,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xa6d77ea2ac79f388c89cfc3aada940ac2175c95dfe3750d7d9838406225c3d21,1645625093,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0x1fca72b12943fe85c222773893e9e4708d8cad67a952d52d3d3df7cffbbf7277,1645625224,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x322e39f32ed3534338181ccf012d5df683276f2ffb4c98945e3fca6f4d875f08,1645625347,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x534c0bf797c6f89929ba5a12a13f8e33cbc36c7c006cc9eab049bba1adbcc426,1645625619,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xd2ca2258a30182c4d2409648f5f6a3d59c4ead56c09bf65e42f3a67649316607,1645625865,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x12d66f87a04a9e220743712ce6d9bb1b5616b8fc,internal_eth,0.1,,,0x37475b71a5503434c39647d94ef6fcf0429b4344fda0e5e82ffaec79b2b1297e,1645626108,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xc86bbb4478ef63899aea67ca2fc86e6b18b0d701cd80d493cfd171e77b15f536,1645626420,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x4d7a70abecb48a94750e41319db98ee1cc2596d7d088cc234b8e59391a326287,1645626679,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x55aebacaa2206d1580054923adeed11e97d70e67f1bc35e82e1c7bc2faaea932,1645626907,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x12d66f87a04a9e220743712ce6d9bb1b5616b8fc,internal_eth,0.1,,,0x7b81da2898e9457886161357e5e539dea55a15ed52505ae12d2f880c7551bd03,1645627195,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x98ab5c39aaa2218c31cec670e607ab9cf2f2e48d18f1736e8806320fcf8df2a4,1645627492,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xba9ffcbb7a8283f358dac191bf40c0523d829a6da523143fabd63639a5aa9498,1645627674,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x5348849bc29ca0c29c92ae3c12d862d48815ed71fe22314873729cfb12d85aee,1645627878,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x7f14d8aa94b7f87b9d8a81967f593a74af48db2dc3adaaae60329a1afc6417e2,1645628438,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xbbf870d119bf07530aacc6df8ba6251dd6e23093b4a3aa8750300898c191379f,1645628882,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xe8308a494d57cbddcd1b18fa18cceda8089b1f2bd2036bcacf99bbff5a685bfa,1645629634,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xf0aebc688e287f1e864f019e3ba12239c96d841eaa2b7e472b8633d5e5986f16,1645629699,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x5dafe990d76da8b6d14ce6e2d0c1ad5bdacbc8ba1eec411a9c6891bf9a439db8,1645629749,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x7cdcab4b29236e090fb606bc7bca1d28ed145fd84dd6034b230da2ec099fb3fa,1645629776,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xbbca819ccbb219ad2dde307cba6433ee1eccec21c7ac3d0d6dd6c96095f01931,1645630372,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x2116ca4af9776c0b1398503379f454b18795e6a9909f9c8a2ce0f5d2a7c9f535,1645630728,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x01e7374bba9c2de7693b1a6ed8ee4de0c99e5f4c23c627896fa85c48653e434f,1645630873,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xb894ad3b124ac8817815527ec88c218d9fc439de47b132352b391142ee4f71ec,1645631739,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xaf94029acd2618474e988521cf738a22016fe5eba0b98bf61f99cd07ccd1682c,1645634504,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0x46f479677d4cac344e55ccace499a112597ba6d6e79204ba122d6362d796ba76,1645638874,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0xa160cdab225685da1d56aa342ad8841c3b53f291,internal_eth,100.0,,,0x9fa82e9f003a3b148bd9c34fd8c8f86a4d7038a25289a9cc1a9483abd210af07,1645638973,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xb7a8c481dcd5409facb958fb3859e637312a61ba4b2a8d5b01b319b4544e8df8,1645640266,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xcffc1c97344196b7ddd7f58127c7a506266e356002dc2a62fde3483da117048e,1645641099,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xc6c5ca0093d3910ad71ec7a4f5051c4acc82786858a4bc5f1392a56d13e5223f,1645641161,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xecc278064413a6a1ea2c3c58f29c9a309bf41e0af501c9b7febc5a41588e90da,1645642369,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x12d66f87a04a9e220743712ce6d9bb1b5616b8fc,internal_eth,0.1,,,0x9164eedde0f38ecc4933f557ab5b2231c53aae1713fe92e4265512fc6629244b,1645643808,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x8900a05d3f04f91e365de30a7b716ee6329ab6b4f793f416309fd5acc4688b10,1645644700,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x166b4a675f15270f9d7321a1eabb1321512297ac1ee3748cca1342d0b13fd7f8,1645644811,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x90fc0efbae2133bad18820fb183bc4f46eca7cbb9b33380a362c17d3e903c50e,1645645011,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xf576032bf465f1c515f9a45f4d3f002c8683bd533e467efcf356a34c943c9ab0,1645645107,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xc67709ec9746e863134bfd75b88216779c144570e23b3e81e5dda8394d858e62,1645645926,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x9beed5d10bd39b55ab22cdc148fae3d544c3ca5ff31d944d23c7713b3f304c7d,1645646636,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0xfa0c703e6fae977454a0483869e742cda0c8abad04418880b3625eebd31c40e6,1645646690,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x54c6f6632ec167c7770fcec0712e481d8cdc744ae0126de840becd52d2a846a1,1645646868,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,internal_eth,10.0,,,0x09699dcf73a6485075f4240c2cd644eb43c882ff0285726cdb660b0c084621ea,1645647730,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x8cfc0a91b1124b4843cb0a03c42b02ddba558aed3926000143ee58aedc45c57a,1645648551,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x627e7aea759d6bb871ff09c343d830d615a363b512bdf037ed913732392e6efd,1645648630,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x948d146323819296106f7745e56f645b6aac4a7ed5dcede35527e18950b07c86,1645648637,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0xe3d1be0d29df16b6ebe38c6a7ede483669a0e4bdc1c454cc29f137aa669f2ca0,1645648637,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x3508d8b7324d684f7c341ff2fb670af52b2ca2e1c100dd6471f60e3bfaeffddf,1645648724,candidate_layering,2
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,internal_eth,1.0,,,0x1af48f0bbbe3411db4a66edbc379ec96793c9ae3e11626ae0c76eb0f0a805707,1645648750,candidate_layering,2
