source,target,transaction_type,amount,tokenSymbol,contractAddress,hash,timeStamp,label
0x0000000000000000000000000000000000000000,0xe766886dc052d6af3c30af7879215ec7293c4008,erc20,75.0,,0x73f17d81e1cebf085bfa21f93d5ee47bd50110e9,0xf03db01f5879342b6792206e4362073130186cc5c13d1b0a58a5186f943bf1c2,1458037736,candidate_layering
0x0000000000000000000000000000000000000000,0xe766886dc052d6af3c30af7879215ec7293c4008,erc20,75.0,,0x73f17d81e1cebf085bfa21f93d5ee47bd50110e9,0xd5171442e928b1282b4fe1ec8411cfe4ee91f14a477f53bda91621bf42455c58,1458038459,candidate_layering
0x0000000000000000000000000000000000000000,0x00cbf037a3b8c2de39f2dc0fd7807ad14dcec2d5,erc20,25.0,,0x73f17d81e1cebf085bfa21f93d5ee47bd50110e9,0xd5171442e928b1282b4fe1ec8411cfe4ee91f14a477f53bda91621bf42455c58,1458038459,candidate_layering
0x0000000000000000000000000000000000000000,0xdf1db8da82513cc33b52c20828b2d3c337e59896,erc20,0.2,ENS,0xdf1db8da82513cc33b52c20828b2d3c337e59896,0x90218582ebff871c73ffa26e97cf56df811b9dffe425cb4f01c32664f594d85d,1458060853,candidate_layering
0x0000000000000000000000000000000000000000,0x2c7bd0008596b2832002d9fdc8253f198dd8b6e0,erc20,1.0,💩👌👀,0xaacb329eaed5b5beddcd950dee3e4ef791cc442f,0xe0a3c8f796a1167fbb8f526618a9974d4e4be600650472039fe50e2c2395d102,1458205721,candidate_layering
0x0000000000000000000000000000000000000000,0xfb43b2a5198726e17f566aa57b52887a11722699,erc20,0.7,FS,0xfb43b2a5198726e17f566aa57b52887a11722699,0xb3af9f0a8b432cb9ad252d3fc6b2e9c8c693316573513dd1839f15d3ad6327d9,1458421340,candidate_layering
0x0000000000000000000000000000000000000000,0x3e00520925b0bba1f5c84a4c1f4400b9bfd784a6,erc20,0.4,NETS,0x1bf963724a03dd8649950133eae1f3f0e0c9caab,0x8a6b0b53ff9439f279210c8b6f284903265f7d98282dc43e4558f10bb6b4da0e,1458514211,candidate_layering
0x0000000000000000000000000000000000000000,0x3e00520925b0bba1f5c84a4c1f4400b9bfd784a6,erc20,50.0,NETS,0x1bf963724a03dd8649950133eae1f3f0e0c9caab,0x774e86de29b7d687e27732d0b55241ab2c69f6b00b9cab3012fa3c3adeb5e6fd,1458514291,candidate_layering
0x0000000000000000000000000000000000000000,0xcb506f2a52f185130c04c161113207bf06c0f8d4,erc20,9.99999,KRZ,0xccbe8e7dde1a54e1d542117b4639dbca05d3cd00,0x245ed48e9daa74670a481b366298af9c4f6aea6c27cb414098c2f7ff37e12cb6,1458532443,candidate_layering
0x0000000000000000000000000000000000000000,0xcb506f2a52f185130c04c161113207bf06c0f8d4,erc20,10.0,KRZ,0xccbe8e7dde1a54e1d542117b4639dbca05d3cd00,0x74485754c6b5bf0836f3d5dfea89d46729cf253a497f51c548c71107291c9bdf,1458535200,candidate_layering
0x0000000000000000000000000000000000000000,0x300a3f7ac7e291f8b9f7e9a218c08132cd01783b,erc20,10000.0,%,0x89cbe1e4fa6dddb1bd67273958f9e6aac320f12a,0xcfb3df17dcc36f3f04ef1edba085b97936b6e2ea6af9ec9dea6f773788b3c0b8,1458564205,candidate_layering
0x0000000000000000000000000000000000000000,0x300a3f7ac7e291f8b9f7e9a218c08132cd01783b,erc20,990000.0,%,0x89cbe1e4fa6dddb1bd67273958f9e6aac320f12a,0xd55b6684f801479012554042e25bde9f93ffc34ac2bb7eb5f819178da279390a,1458564717,candidate_layering
0x0000000000000000000000000000000000000000,0x0d0772c1e08fdf05b4ae2807522bbf54a34c5288,erc20,0.05,VSC,0x3b60515a6a7c7b30e2977ffb3aba1ffbed616b0a,0xd6cd17e7849773912e3e011e6f8c05e25192334d9d5103e7a08239c484f3026e,1458578054,candidate_layering
0x0000000000000000000000000000000000000000,0x7ec5f2bbbf09e4bda4997b89a0def083ff86d06a,erc20,0.05,VSC,0x3b60515a6a7c7b30e2977ffb3aba1ffbed616b0a,0x3290aee41cbc43b6447404a9e3c349a1cb7a57055426638b3df6244a34afc300,1458579119,candidate_layering
0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,erc20,1000000000.0, ,0xe1e22ddbff3d6ecc8e9a4ac5af8f9192b91c28dd,0x92d0f0143e5f8c0b93be7523f60329b880a68a64271e8968bc34fd1618416241,1458608368,candidate_layering
0x0000000000000000000000000000000000000000,0xd533e590fb3d45a34337b25b6a6ee0a78da25394,erc20,100000000.0,ai,0xabdf2f974dac3305879ef50a43fb61f0ee5853f7,0x79ba46cdee299b2876159fe9a81e4d8978241cbe9c179b343bd2790b515fcf70,1458616725,candidate_layering
0x0000000000000000000000000000000000000000,0xd533e590fb3d45a34337b25b6a6ee0a78da25394,erc20,9999999900000000.0,ai,0xabdf2f974dac3305879ef50a43fb61f0ee5853f7,0x5cad4c8a43b8989284ac50d3a0d3b9aeae42b5e977baeeaa38046fe0b7d5b1a5,1458617428,candidate_layering
0x0000000000000000000000000000000000000000,0x147025349990e81af44765a61f21f40ff9c566c3,erc20,100000000.0,bean,0x44021ad2e70a28193cdc81226087715d6e4f29c0,0x3aae46a584a17975f8d9c77edae0ee853c03971b28f9c6e61ef28b0ee35ca21e,1458744217,candidate_layering
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,0.1,E,0x4960b83719cbd574d131798402b837957b9dc1e3,0x83904baf5cd1e371d502f4111a659d52fa4c4dc1a9d27c14d9c29ffdb8797040,1458846919,candidate_layering
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,0.1,E,0x4960b83719cbd574d131798402b837957b9dc1e3,0x618303b93be04c5299d62d37224da607c0a2eb9331d9d26126175c8cfe8f6e42,1458846919,candidate_layering
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,0.1,E,0x4960b83719cbd574d131798402b837957b9dc1e3,0xdb9e0fd8938e437a5a08434ac08b574e67f7e4cd58d35afe4add1c3c89dee8a2,1458847035,candidate_layering
0x0000000000000000000000000000000000000000,0xc7e9ddd5358e08417b1c88ed6f1a73149beeaa32,erc20,1140.375,🍖,0xed6ac8de7c7ca7e3a22952e09c2a2a1232ddef9a,0xd4f62ab6acaba60529fe23c1c96b90902ce3846ae11e2d14a84b85502a09e5f3,1458861020,candidate_layering
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,0.1,E,0x4960b83719cbd574d131798402b837957b9dc1e3,0x88b74b8e8b2c7f4ffe60b87df44676d0bb4b0b15e7eeedb888bcaa32084a3873,1458867638,candidate_layering
0x0000000000000000000000000000000000000000,0xcfb4828e6a30e348d6a96aff2ac037780829da5e,erc20,0.4825,E,0x4960b83719cbd574d131798402b837957b9dc1e3,0x0183f83512dfc59a2b6e53390cf8e93597e7f345182a92b049bed467560ef6b4,1458867650,candidate_layering
