blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,methodId,functionName,confirmations,statusRep
12375932,1620240368,0xe14eafeb38a8f831837e63f3312950f0dccc035d56a418ad7a133d021adba6f3,157,0xd4506a61d661141817c1f0d47e287e6a7e531fbe63985798d0651f9b0b190ade,0x6c6bc977e13df9b0de53b251522280bb72383700,0x6b175474e89094c44da98b954eedeac495271d0f,0x6ee02cc6acfc6af5912499ee265b92b195b49e44,1719318767491255472263,Dai Stablecoin,DAI,18,239,207759,69000000000,165719,11352014,deprecated,0xac9650d8,multicall(bytes[] data),13132108,1
12375932,1620240368,0xe14eafeb38a8f831837e63f3312950f0dccc035d56a418ad7a133d021adba6f3,157,0xd4506a61d661141817c1f0d47e287e6a7e531fbe63985798d0651f9b0b190ade,0x6ee02cc6acfc6af5912499ee265b92b195b49e44,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6c6bc977e13df9b0de53b251522280bb72383700,1720000000,USDC,USDC,6,239,207759,69000000000,165719,11352014,deprecated,0xac9650d8,multicall(bytes[] data),13132108,1
12375934,1620240438,0x03f4d76943b370a53986e097e24b56b53c7f1a5142cc9d4179ae24c37ec7cf48,2058,0xca7f7d06e6ed491884597a9d660ae861e8263f7c34f831d7229e3a62feb9d163,0xff770424739a77b8990632c75ed859b74c0ef749,0x6b175474e89094c44da98b954eedeac495271d0f,0x6c6bc977e13df9b0de53b251522280bb72383700,39971916895113712278727,Dai Stablecoin,DAI,18,193,490834,70000100000,443413,10743924,deprecated,0x88316456,mint(tuple params),13132106,1
12375941,1620240554,0x871724bb54f18057896b6fde06e3afa0b709e92ab7d304066f51ef2860b0cf4b,1090,0x7e7394c32abb5f5c18cc802751f0a2fc719e82a597cc26b83745291ea7980775,0x6c6bc977e13df9b0de53b251522280bb72383700,0x6b175474e89094c44da98b954eedeac495271d0f,0xe592427a0aece92de3edee1f18e0157c05861564,10991662718190406541939,Dai Stablecoin,DAI,18,228,403866,70000000000,270469,13620382,deprecated,0xac9650d8,multicall(bytes[] data),13132099,1
12375941,1620240554,0x871724bb54f18057896b6fde06e3afa0b709e92ab7d304066f51ef2860b0cf4b,1090,0x7e7394c32abb5f5c18cc802751f0a2fc719e82a597cc26b83745291ea7980775,0xa5663d1faa593dc1b8d0f1af161b9025995f3cd7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6c6bc977e13df9b0de53b251522280bb72383700,11000000000,USDC,USDC,6,228,403866,70000000000,270469,13620382,deprecated,0xac9650d8,multicall(bytes[] data),13132099,1
12375942,1620240579,0x608455c8b14f98eef111dedc05bc9f1306df16f97b64071a0cfd02260fd513db,45,0x91c6968959a72bef7ae6b4760af79de42ff1c68853cc382d41da90ec042d86c9,0x6c6bc977e13df9b0de53b251522280bb72383700,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe592427a0aece92de3edee1f18e0157c05861564,299994635,USDC,USDC,6,80,389972,70000000000,313556,5998304,deprecated,0xac9650d8,multicall(bytes[] data),13132098,1
12375942,1620240579,0x608455c8b14f98eef111dedc05bc9f1306df16f97b64071a0cfd02260fd513db,45,0x91c6968959a72bef7ae6b4760af79de42ff1c68853cc382d41da90ec042d86c9,0x2a0cc57c2cc1c0350db878f9cbf4bc10c446d0bf,0x6b175474e89094c44da98b954eedeac495271d0f,0x6c6bc977e13df9b0de53b251522280bb72383700,300000000000000000000,Dai Stablecoin,DAI,18,80,389972,70000000000,313556,5998304,deprecated,0xac9650d8,multicall(bytes[] data),13132098,1
12375951,1620240639,0xee05f2d4ed2fb4dabfbbefc46a92fad0bc7a5749923afa486d8cc760ae60adb3,160,0xac67b5e3ac2ee5f2a4893ae14def9476fc6a92629bfad2c6c7a84c440433bb04,0x6ee02cc6acfc6af5912499ee265b92b195b49e44,0x6b175474e89094c44da98b954eedeac495271d0f,0x6c6bc977e13df9b0de53b251522280bb72383700,1606781724466474423841,Dai Stablecoin,DAI,18,175,548620,61600000000,495946,11934010,deprecated,0x88316456,mint(tuple params),13132089,1
12375951,1620240639,0xee05f2d4ed2fb4dabfbbefc46a92fad0bc7a5749923afa486d8cc760ae60adb3,160,0xac67b5e3ac2ee5f2a4893ae14def9476fc6a92629bfad2c6c7a84c440433bb04,0x6ee02cc6acfc6af5912499ee265b92b195b49e44,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6c6bc977e13df9b0de53b251522280bb72383700,1700000000,USDC,USDC,6,175,548620,61600000000,495946,11934010,deprecated,0x88316456,mint(tuple params),13132089,1
12375952,1620240647,0x0d7c131d660cb13ab63fd7684ce43cfc28d552eeac2c25e30122f3dd0f2df6fb,292,0x76bb3d6376c5df159f8a5cec7c9dc90e6cafe86656f51047f6c77e7d9b0f7203,0x6c6bc977e13df9b0de53b251522280bb72383700,0x6b175474e89094c44da98b954eedeac495271d0f,0xe592427a0aece92de3edee1f18e0157c05861564,349283293869847321241,Dai Stablecoin,DAI,18,232,340628,61000000000,233798,11563940,deprecated,0xac9650d8,multicall(bytes[] data),13132088,1
